combined_date,avg,max,min
2021-05-18 00:00:00,2374.0,2910.0,1880.0
2021-05-19 00:00:00,2428.0,2945.0,1880.0
2021-05-20 00:00:00,2483.0,2980.0,1880.0
2021-05-21 00:00:00,2541.0,2980.0,1980.0
2021-05-22 00:00:00,2544.0,2980.0,1980.0
2021-05-23 00:00:00,2547.0,2980.0,1980.0
2021-05-24 00:00:00,2550.0,2980.0,1980.0
2021-05-25 00:00:00,2559.0,2980.0,1980.0
2021-05-26 00:00:00,2558.0,2980.0,2080.0
2021-05-27 00:00:00,2462.0,3080.0,1990.0
2021-05-28 00:00:00,2462.0,3080.0,1990.0
2021-05-29 00:00:00,2484.0,3080.0,1990.0
2021-05-30 00:00:00,2507.0,3080.0,1990.0
2021-05-31 00:00:00,2529.0,3080.0,1990.0
2021-06-01 00:00:00,2524.0,3080.0,2150.0
2021-06-02 00:00:00,2521.0,3080.0,1980.0
2021-06-03 00:00:00,2508.0,2880.0,1980.0
2021-06-04 00:00:00,2527.0,2880.0,1980.0
2021-06-05 00:00:00,2536.0,2947.0,2053.0
2021-06-06 00:00:00,2545.0,3013.0,2127.0
2021-06-07 00:00:00,2554.0,3080.0,2200.0
2021-06-08 00:00:00,2562.0,3080.0,2200.0
2021-06-09 00:00:00,2562.0,3080.0,2200.0
2021-06-10 00:00:00,2541.0,2990.0,1980.0
2021-06-11 00:00:00,2542.0,2980.0,1980.0
2021-06-12 00:00:00,2547.0,2980.0,1980.0
2021-06-13 00:00:00,2552.0,2980.0,1980.0
2021-06-14 00:00:00,2557.0,2980.0,1980.0
2021-06-15 00:00:00,2557.0,2980.0,1980.0
2021-06-16 00:00:00,2549.0,2980.0,1880.0
2021-06-17 00:00:00,2507.0,2980.0,1880.0
2021-06-18 00:00:00,2509.0,2980.0,1880.0
2021-06-19 00:00:00,2517.0,2980.0,1987.0
2021-06-20 00:00:00,2525.0,2980.0,2093.0
2021-06-21 00:00:00,2533.0,2980.0,2200.0
2021-06-22 00:00:00,2533.0,2980.0,2200.0
2021-06-23 00:00:00,2524.0,2980.0,1880.0
2021-06-24 00:00:00,2535.0,3080.0,1880.0
2021-06-25 00:00:00,2578.0,3080.0,2200.0
2021-06-26 00:00:00,2578.0,3080.0,2200.0
2021-06-27 00:00:00,2578.0,3080.0,2200.0
2021-06-28 00:00:00,2578.0,3080.0,2200.0
2021-06-29 00:00:00,2571.0,3080.0,2200.0
2021-06-30 00:00:00,2568.0,3080.0,1980.0
2021-07-01 00:00:00,2521.0,3080.0,1980.0
2021-07-02 00:00:00,2528.0,3180.0,1980.0
2021-07-03 00:00:00,2525.0,3180.0,1980.0
2021-07-04 00:00:00,2521.0,3180.0,1980.0
2021-07-05 00:00:00,2518.0,3180.0,1980.0
2021-07-06 00:00:00,2518.0,3180.0,1980.0
2021-07-07 00:00:00,2523.0,3180.0,2180.0
2021-07-08 00:00:00,2537.0,3180.0,2180.0
2021-07-09 00:00:00,2587.0,3180.0,2180.0
2021-07-10 00:00:00,2587.0,3180.0,2180.0
2021-07-11 00:00:00,2587.0,3180.0,2180.0
2021-07-12 00:00:00,2587.0,3180.0,2180.0
2021-07-13 00:00:00,2597.0,3180.0,2180.0
2021-07-14 00:00:00,2605.0,3180.0,2200.0
2021-07-15 00:00:00,2653.0,3280.0,2200.0
2021-07-16 00:00:00,2663.0,3280.0,2200.0
2021-07-17 00:00:00,2662.0,3280.0,2200.0
2021-07-18 00:00:00,2662.0,3280.0,2200.0
2021-07-19 00:00:00,2661.0,3280.0,2200.0
2021-07-20 00:00:00,2663.0,3280.0,2200.0
2021-07-21 00:00:00,2664.0,3280.0,2200.0
2021-07-22 00:00:00,2660.0,3180.0,2200.0
2021-07-23 00:00:00,2667.0,3180.0,2200.0
2021-07-24 00:00:00,2666.0,3180.0,2200.0
2021-07-25 00:00:00,2666.0,3180.0,2200.0
2021-07-26 00:00:00,2665.0,3180.0,2200.0
2021-07-27 00:00:00,2667.0,3180.0,2200.0
2021-07-28 00:00:00,2660.0,3180.0,2180.0
2021-07-29 00:00:00,2520.0,2780.0,2180.0
2021-07-30 00:00:00,2514.0,2780.0,2180.0
2021-07-31 00:00:00,2517.0,2840.0,2180.0
2021-08-01 00:00:00,2519.0,2900.0,2180.0
2021-08-02 00:00:00,2522.0,2960.0,2180.0
2021-08-03 00:00:00,2524.0,2960.0,2180.0
2021-08-04 00:00:00,2524.0,2960.0,2180.0
2021-08-05 00:00:00,2572.0,2890.0,2180.0
2021-08-06 00:00:00,2584.0,2890.0,2180.0
2021-08-07 00:00:00,2587.0,2890.0,2187.0
2021-08-08 00:00:00,2590.0,2890.0,2193.0
2021-08-09 00:00:00,2593.0,2890.0,2200.0
2021-08-10 00:00:00,2599.0,2890.0,2200.0
2021-08-11 00:00:00,2591.0,2890.0,2180.0
2021-08-12 00:00:00,2594.0,2880.0,2180.0
2021-08-13 00:00:00,2596.0,2880.0,2180.0
2021-08-14 00:00:00,2603.0,2880.0,2205.0
2021-08-15 00:00:00,2610.0,2880.0,2230.0
2021-08-16 00:00:00,2616.0,2880.0,2255.0
2021-08-17 00:00:00,2623.0,2880.0,2280.0
2021-08-18 00:00:00,2630.0,2880.0,2280.0
2021-08-19 00:00:00,2585.0,3060.0,2180.0
2021-08-20 00:00:00,2590.0,3060.0,2180.0
2021-08-21 00:00:00,2591.0,3060.0,2180.0
2021-08-22 00:00:00,2591.0,3060.0,2180.0
2021-08-23 00:00:00,2592.0,3060.0,2180.0
2021-08-24 00:00:00,2596.0,3060.0,2180.0
2021-08-25 00:00:00,2601.0,3060.0,2180.0
2021-08-26 00:00:00,2699.0,3290.0,2180.0
2021-08-27 00:00:00,2693.0,3290.0,2180.0
2021-08-28 00:00:00,2702.0,3290.0,2237.0
2021-08-29 00:00:00,2711.0,3290.0,2293.0
2021-08-30 00:00:00,2720.0,3290.0,2350.0
2021-08-31 00:00:00,2721.0,3290.0,2350.0
